,seqproduto,desccompleta,descreduzida,codrua,nropredio,nroapartamento,nrosala,especieendereco,indterreoaereo,qtdatual,statusendereco,tipespecie,nroempresa,nrocarga,coddepossepar,destino,tipentrega,pesototal,mcubtotal,nrobox,statuscarga,valorcarga,seqlote,qtdcontada,seqatividade,codtipatividade,nroquebra,mesano,peso,metragemcubica,qtdvolume,qtditem,indexclusao,grauprioridade,statusrf,statusatividade,tipseparacao,tiplote,pesototallote,mcubtotallote,qtdvolumelote,qtditemlote,seqordenacaoseparacao,seqpessoa,qtdembcarga,qtdembsolcarga,qtdembsepcarga,nropedvenda,embalagem,pesobruto,pesoliquido,altura,largura,profundidade,status
1809,39890,P HIG DUETTO FL DP C/04 30MT VELVET,P HIG DUETTO FL DP C,B15,37,1,101,A,T,47.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,64602,16,4,4,0,FD,6.9,6.08,40.0,46.0,50.0,L
1810,33387,P HIG DUETTO FL DP C/12 30MT L+ PG- VELVET,P HIG DUETTO FL DP C,B15,45,1,101,A,T,324.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,64602,6,3,3,0,FD,7.8,7.2,20.0,21.0,33.0,L
1811,31067,MARM COPOBRAS PT104 C/TAMPA C/100 FQUAD 1100ML FD,MARM COPOBRAS PT 104,B15,44,1,101,A,T,27.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,66061,1,1,1,0,FD,1.85,1.16,38.0,38.0,67.0,L
1812,27924,P HIG PALOMA FL SIMP 30MT LEVE 16 PG 15 NEUTRO,P HIG PALOMA FL SIMP,B15,51,1,101,A,T,463.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,79513,4,1,1,0,FD,4.0,4.0,20.0,40.0,76.0,L
1813,27142,P HIG DUETTO FL DP C/12 30MT L+ PG- PERFUMADO,P HIG DUETTO PERFUM,B15,50,1,101,A,T,31.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,64602,6,3,3,0,FD,7.8,7.2,20.0,21.0,33.0,L
1814,22977,MARM FIBRAFORM ESP HF101 C/200 ,MARM FIBRAFORM HF101,B15,42,1,101,A,T,52.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,37984,1,1,1,0,CX,2.15,2.1,46.5,33.0,73.0,L
1815,18735,P HIG DUETTO FL DP C/12 30MT L+ PG- NEUTRO,P HIG DUETTO FL DP N,B15,41,1,101,A,T,30.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,64602,6,10,10,0,FD,7.8,7.2,20.0,21.0,33.0,L
1816,8975,P TOALHA STYLUS 22X20 C/2,P TOALHA STYLUS C/2,B15,40,1,101,A,T,861.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,42254,12,1,1,0,FD,2.81,2.81,20.0,66.0,45.0,L
1817,8975,P TOALHA STYLUS 22X20 C/2,P TOALHA STYLUS C/2,B15,40,1,101,A,T,861.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,79337,12,1,1,0,FD,2.81,2.81,20.0,66.0,45.0,L
1818,8974,P HIG DUETTO FL DP C/08 30MT NEUTRO CUBO,P HIG DUETTO NEU CUB C/8,B15,1,1,101,A,T,47.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,72270,8,1,1,0,FD,6.3,0.076,20.0,44.0,83.0,L
1819,8973,P HIG DUETTO FL DP C/04 30MT PERFUMADO,P HIG DUETTO PER C/4,B15,5,1,101,A,T,87.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,64602,16,3,3,0,FD,6.9,6.08,40.0,46.0,50.0,L
1820,2177,P HIG SIRIUS FL SIMP C/8 30MT,P HIG SIRIUS C/8 30M,B15,13,1,101,A,T,92.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,79337,8,1,1,0,FD,4.273,4.272,20.5,39.0,78.0,L
1821,764,P HIG DUETTO FL DP C/04 30MT NEUTRO,P HIG DUETTO NEU C/4,B15,43,1,101,A,T,1317.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,64602,16,3,3,0,FD,6.9,6.08,40.0,46.0,50.0,L
1822,764,P HIG DUETTO FL DP C/04 30MT NEUTRO,P HIG DUETTO NEU C/4,B15,43,1,101,A,T,1317.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,72270,16,1,1,0,FD,6.9,6.08,40.0,46.0,50.0,L
1823,764,P HIG DUETTO FL DP C/04 30MT NEUTRO,P HIG DUETTO NEU C/4,B15,43,1,101,A,T,1317.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,81036,16,1,1,0,FD,6.9,6.08,40.0,46.0,50.0,L
1824,759,P HIG PALOMA FL SIMP C/4 30MT NEUTRO,P HIG PALOM C/4 NEUT,B15,27,1,101,A,T,241.0,O,P,1,193259,1,IMBITUBA,E,3160,6.57884576,75,S,27801.83,14,0,6572894,SE,0,,236.93,1.9049085,37,14,N,4,,A,LV,FF,236.93,1.9049085,37,14,435,42254,16,1,1,0,FD,4.137,4.137,20.0,71.0,39.0,L
1825,27284,CHOCOLATE DISQUETI DORI 500G,CHOC DISQUETI DORI 5,BCO,22,1,102,A,T,113.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,1,0,6572898,SE,0,,29.999,0.03217163,5,4,N,4,,A,CO,CO,29.999,0.03217163,5,4,1,42319,20,1,1,0,CX,12.0,10.0,23.0,14.0,23.0,L
1826,27242,BALA DE GOMA TUBO DORI 32G SORTIDAS,BALA DE GOMA TUBO DO,BCO,32,1,102,A,T,3510.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,1,0,6572898,SE,0,,29.999,0.03217163,5,4,N,4,,A,CO,CO,29.999,0.03217163,5,4,1,53887,30,1,1,0,DP,1.1520000000000001,0.96,17.5,11.5,39.5,L
1827,27242,BALA DE GOMA TUBO DORI 32G SORTIDAS,BALA DE GOMA TUBO DO,BCO,32,1,102,A,T,3510.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,1,0,6572898,SE,0,,29.999,0.03217163,5,4,N,4,,A,CO,CO,29.999,0.03217163,5,4,1,53887,360,1,1,0,CX,14.4,11.52,55.0,11.5,19.5,L
1828,27242,BALA DE GOMA TUBO DORI 32G SORTIDAS,BALA DE GOMA TUBO DO,BCO,32,1,102,A,T,3510.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,1,0,6572898,SE,0,,29.999,0.03217163,5,4,N,4,,A,CO,CO,29.999,0.03217163,5,4,1,53887,30,1,1,0,DP,1.1520000000000001,0.96,17.5,11.5,39.5,L
1829,27242,BALA DE GOMA TUBO DORI 32G SORTIDAS,BALA DE GOMA TUBO DO,BCO,32,1,102,A,T,3510.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,1,0,6572898,SE,0,,29.999,0.03217163,5,4,N,4,,A,CO,CO,29.999,0.03217163,5,4,1,53887,360,1,1,0,CX,14.4,11.52,55.0,11.5,19.5,L
1830,1381,LICOR COINTREAU 700ML,LICOR CONTREAU 700ML,BCO,57,1,102,A,T,27.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,1,0,6572898,SE,0,,29.999,0.03217163,5,4,N,4,,A,CO,CO,29.999,0.03217163,5,4,1,76138,1,1,1,0,UN,1.4040000000000001,0.7,20.0,8.5,8.5,L
1831,114,CHOCOLATE LACTA 1KG OURO BCO,CHOC BOMBOM 1K OU BR,BCO,60,1,101,A,T,153.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,1,0,6572898,SE,0,,29.999,0.03217163,5,4,N,4,,A,CO,CO,29.999,0.03217163,5,4,1,41970,1,1,1,0,UN,1.043,1.0,5.0,22.5,27.0,L
1832,40981,VODKA NATASHA 900ML,VODKA NATASHA 900ML,R04,8,1,101,A,T,120.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,2,0,6572900,SE,0,,550.204,0.7939553,52,6,N,4,,A,BE,BG,550.204,0.7939553,52,6,2,41970,12,1,1,0,CX,18.48,10.8,31.6,22.6,30.6,L
1833,30384,AGUA MINERAL FONT LIFE PET S/GAS 510 ML,AGUA MINERAL FONT LI,R04,1,1,102,A,T,6599.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,2,0,6572900,SE,0,,550.204,0.7939553,52,6,N,4,,A,BE,BG,550.204,0.7939553,52,6,2,56726,12,20,20,0,FD,6.6,6.0,19.5,21.0,28.0,L
1834,30044,AGUA MINERAL FONT LIFE PET C/GAS 510ML,AGUA MINERAL FONT LI,R04,14,1,101,A,T,236.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,2,0,6572900,SE,0,,550.204,0.7939553,52,6,N,4,,A,BE,BG,550.204,0.7939553,52,6,2,56726,12,5,5,0,FD,6.72,6.72,21.7,21.0,28.0,L
1835,2702,LEITE LONGA VIDA TIROL INTEGRAL 1L,LE LV TIROL INTEG,R04,1,1,105,A,T,7089.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,2,0,6572900,SE,0,,550.204,0.7939553,52,6,N,4,,A,BE,BG,550.204,0.7939553,52,6,2,62959,12,20,20,0,CX,12.854000000000001,12.854000000000001,17.0,20.0,39.5,L
1836,1635,VODKA RAISKA 1L,VODKA RAISKA 1LT,R04,13,1,101,A,T,427.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,2,0,6572900,SE,0,,550.204,0.7939553,52,6,N,4,,A,BE,BG,550.204,0.7939553,52,6,2,53887,12,2,2,0,CX,18.511,12.0,32.0,27.0,36.5,L
1837,1635,VODKA RAISKA 1L,VODKA RAISKA 1LT,R04,13,1,101,A,T,427.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,2,0,6572900,SE,0,,550.204,0.7939553,52,6,N,4,,A,BE,BG,550.204,0.7939553,52,6,2,71031,12,2,2,0,CX,18.511,12.0,32.0,27.0,36.5,L
1838,909,OLEO SOJA COAMO 900ML PET,OLEO SOJA COAMO 900M,R04,1,1,103,A,T,6600.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,2,0,6572900,SE,0,,550.204,0.7939553,52,6,N,4,,A,BE,BG,550.204,0.7939553,52,6,2,42319,20,2,2,0,CX,17.5,16.5,32.5,32.0,40.5,L
1839,15980,SACHE PALITO DENTAL BILLA UM A UM C/2000 MENTA,PALITO DENT BILAMENT,R12,74,1,202,A,T,27.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,3,0,6572902,SE,0,,0.6,0.002268,3,1,N,4,,A,FR,FG,0.6,0.002268,3,1,3,42319,1,3,3,0,UN,0.2,0.18,14.0,6.0,9.0,L
1840,41113,"AZE DE OLIVA PORTUGUES 5,05L EX VIRG VILAREJO",AZE DE OLIVA PORTUGU,R14,97,1,101,M,T,42.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,42319,1,2,2,0,UN,5.25,5.05,29.0,15.0,15.0,L
1841,41040,"CALDO KNORR 1,01KG DELICIAS DO MAR",CALDO KNORR 1.01KG D,R15,82,1,302,M,T,27.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,42319,1,2,2,0,UN,1.022,1.0,4.5,14.8,26.0,L
1842,40981,VODKA NATASHA 900ML,VODKA NATASHA 900ML,R14,9,1,101,M,T,95.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,41970,1,1,1,0,UN,1.4,0.855,31.1,7.1,7.1,L
1843,35967,GELEIA BOM PRINCIPIO 250GR UVA,GELEIA BOM PRINCIPIO 250,R15,28,1,303,M,T,28.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,71653,1,3,3,0,UN,0.42100000000000004,0.25,9.0,9.0,6.5,L
1844,35966,GELEIA BOM PRINCIPIO 250GR MORANGO,GELEIA BOM PRINCIPIO 250,R15,18,1,304,M,T,32.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,71653,1,3,3,0,UN,0.42100000000000004,0.25,9.0,9.0,6.5,L
1845,35964,GELEIA BOM PRINCIPIO 250GR DAMASCO,GELEIA BOM PRINCIPIO,R15,64,1,302,M,T,50.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,71653,1,3,3,0,UN,0.42100000000000004,0.25,9.0,9.0,6.5,L
1846,34155,"MOSTARDA AMARELA HEMMER 3,6 KG",MOSTARDA AMARELA HEM,R15,17,1,201,M,T,40.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,42319,1,1,1,0,UN,3.75,3.6,29.5,14.7,14.7,L
1847,34154,"CATCHUP HEMMER 3,8 KG","CATCHUP HEMMER 3,8 K",R14,98,1,201,M,T,37.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,42319,1,1,1,0,UN,3.94,3.8,29.5,14.7,14.7,L
1848,33165,ALHO TRITURADO S/SAL 3KG LA BONTA BALDE,ALHO TRITURADO LA BO,R16,85,1,101,A,T,32.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,56726,1,3,3,0,UN,3.188,3.0,17.0,17.0,17.0,L
1849,28504,CHOCOLATE EM PO QUALIMAX 1KG 50% CACAU,CHOCOLATE PO QUALIMA,R15,67,1,101,M,T,45.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,76138,1,1,1,0,UN,1.05,1.0,27.0,20.0,21.0,L
1850,7323,CAFE MELITTA SOLUVEL GRAN 50GR SCH,MELITA SOL GRAN 50G,R15,97,1,202,M,T,332.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,71653,1,12,12,0,UN,0.055999999999999994,0.05,13.7,4.2,11.0,L
1851,1292,TEMPERO ARISCO 300GR COMP S/PIM,TEMP ARISCO S/PIM,R15,16,1,103,M,T,124.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,71653,1,6,6,0,UN,0.332,0.332,10.6,8.1,7.9,L
1852,1266,AMIDO MILHO MAIZENA 200GR,MAIZENA 200GR,R15,29,1,102,M,T,291.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,41970,1,12,12,0,UN,0.218,0.218,13.6,4.7,6.8,L
1853,1089,VODKA SMIRNOFF 998ML (12),SMIRNOFF 998ML,R14,1,1,201,M,T,87.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,56726,1,1,1,0,UN,1.454,0.998,30.0,10.0,10.0,L
1854,716,LEITE COND PIRACANJUBA 395G TP,LE COND PIRAC 395,R14,103,1,101,M,T,1299.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,76138,1,18,18,0,UN,0.395,0.395,12.1,6.5,4.1,L
1855,170,AZEITONA VERDE S/CAR 120GR SCH V FERTIL,AZEITO VFER S/CAR120,R15,35,1,101,M,T,255.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,4,0,6572904,SE,0,,53.457,0.11028797,81,16,N,4,,A,FR,FA,53.457,0.11028797,81,16,6,41970,1,12,12,0,UN,0.298,0.12,16.4,10.8,10.8,L
1856,38766,SABONETE LUX 85GR LIRIO AZUL,SABONETE LUX SUAVE 8,R13,41,1,201,M,T,777.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,5,0,6572906,SE,0,,16.2,0.02376,180,8,N,4,,A,FL,LF,16.2,0.02376,180,8,7,56726,1,12,12,0,UN,0.09,0.085,5.5,8.0,3.0,L
1857,38729,SABONETE LUX 85GR ORQUIDEA NEGRA,SABONETE LUX SUAVE 8,R13,43,1,201,M,T,887.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,5,0,6572906,SE,0,,16.2,0.02376,180,8,N,4,,A,FL,LF,16.2,0.02376,180,8,7,56726,1,12,12,0,UN,0.09,0.085,5.5,8.0,3.0,L
1858,38728,SABONETE LUX 85GR FLOR DE LOTUS,SABONETE LUX SUAVE 8,R13,39,1,201,M,T,1361.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,5,0,6572906,SE,0,,16.2,0.02376,180,8,N,4,,A,FL,LF,16.2,0.02376,180,8,7,41970,1,12,12,0,UN,0.09,0.085,5.5,8.0,3.0,L
1859,38728,SABONETE LUX 85GR FLOR DE LOTUS,SABONETE LUX SUAVE 8,R13,39,1,201,M,T,1361.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,5,0,6572906,SE,0,,16.2,0.02376,180,8,N,4,,A,FL,LF,16.2,0.02376,180,8,7,56726,1,12,12,0,UN,0.09,0.085,5.5,8.0,3.0,L
1860,38727,SABONETE LUX 85GR LAVANDA,SABONETE LUX SUAVE 8,R13,37,1,201,M,T,1555.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,5,0,6572906,SE,0,,16.2,0.02376,180,8,N,4,,A,FL,LF,16.2,0.02376,180,8,7,41970,1,12,12,0,UN,0.09,0.085,5.5,8.0,3.0,L
1861,38727,SABONETE LUX 85GR LAVANDA,SABONETE LUX SUAVE 8,R13,37,1,201,M,T,1555.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,5,0,6572906,SE,0,,16.2,0.02376,180,8,N,4,,A,FL,LF,16.2,0.02376,180,8,7,56726,1,24,24,0,UN,0.09,0.085,5.5,8.0,3.0,L
1862,38726,SABONETE LUX 85GR FLOR DE VERBENA,SABONETE LUX SUAVE 8,R13,49,1,201,M,T,1109.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,5,0,6572906,SE,0,,16.2,0.02376,180,8,N,4,,A,FL,LF,16.2,0.02376,180,8,7,41970,1,12,12,0,UN,0.09,0.085,5.5,8.0,3.0,L
1863,38726,SABONETE LUX 85GR FLOR DE VERBENA,SABONETE LUX SUAVE 8,R13,49,1,201,M,T,1109.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,5,0,6572906,SE,0,,16.2,0.02376,180,8,N,4,,A,FL,LF,16.2,0.02376,180,8,7,56726,1,12,12,0,UN,0.09,0.085,5.5,8.0,3.0,L
1864,38725,SABONETE LUX 85GR FLOR DE BAUNILH,SABONETE LUX SUAVE 8,R13,35,1,201,M,T,1648.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,5,0,6572906,SE,0,,16.2,0.02376,180,8,N,4,,A,FL,LF,16.2,0.02376,180,8,7,41970,1,12,12,0,UN,0.09,0.085,5.5,8.0,3.0,L
1865,38725,SABONETE LUX 85GR FLOR DE BAUNILH,SABONETE LUX SUAVE 8,R13,35,1,201,M,T,1648.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,5,0,6572906,SE,0,,16.2,0.02376,180,8,N,4,,A,FL,LF,16.2,0.02376,180,8,7,56726,1,12,12,0,UN,0.09,0.085,5.5,8.0,3.0,L
1866,38724,SABONETE LUX 85GR BUQUE DE JASMIM,SABONETE LUX SUAVE 8,R13,29,1,201,M,T,1663.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,5,0,6572906,SE,0,,16.2,0.02376,180,8,N,4,,A,FL,LF,16.2,0.02376,180,8,7,41970,1,12,12,0,UN,0.09,0.085,5.5,8.0,3.0,L
1867,38724,SABONETE LUX 85GR BUQUE DE JASMIM,SABONETE LUX SUAVE 8,R13,29,1,201,M,T,1663.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,5,0,6572906,SE,0,,16.2,0.02376,180,8,N,4,,A,FL,LF,16.2,0.02376,180,8,7,56726,1,12,12,0,UN,0.09,0.085,5.5,8.0,3.0,L
1868,35931,SABONETE LUX 85GR ROSAS FRANCESAS,SABONETE LUX SUAVE 8,R13,27,1,201,M,T,1377.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,5,0,6572906,SE,0,,16.2,0.02376,180,8,N,4,,A,FL,LF,16.2,0.02376,180,8,7,56726,1,24,24,0,UN,0.09,0.085,5.5,8.0,3.0,L
1869,41163,ACUCAR MASCAVO DOCICAN 1KG,ACUCAR MASCAVO DOCIC,R09,88,1,102,A,T,76.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,6,0,6572908,SE,0,,200.914,0.41895626,32,15,N,4,,A,AL,AG,200.914,0.41895626,32,15,8,56726,10,1,1,0,FD,10.0,10.0,13.0,25.0,55.0,L
1870,41103,AMENDOIM IMPERIAL HUNNER 400GR,AMENDOIM IMPERIAL HU,R09,10,1,202,A,T,110.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,6,0,6572908,SE,0,,200.914,0.41895626,32,15,N,4,,A,AL,AG,200.914,0.41895626,32,15,8,41970,10,1,1,0,CX,4.05,4.0,60.0,15.0,25.0,L
1871,40578,"DOCE DE LEITE AUREA 4,8KG (SORO DE LEITE)",DOCE DE LEITE AUREA,R09,74,1,101,A,T,88.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,6,0,6572908,SE,0,,200.914,0.41895626,32,15,N,4,,A,AL,AG,200.914,0.41895626,32,15,8,62959,1,1,1,0,UN,5.0,4.8,19.5,19.5,19.5,L
1872,39835,"OLEO DE ALGODAO SOYA 14,5 KG",OLEO DE ALGODAO SOYA,R08,32,1,101,A,T,39.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,6,0,6572908,SE,0,,200.914,0.41895626,32,15,N,4,,A,AL,AG,200.914,0.41895626,32,15,8,76138,1,2,2,0,UN,15.16,14.5,32.5,25.0,29.5,L
1873,35217,"CEREJA MARRASCHINO LA VIOLETERA S/ TALO 1,8KG LT",CEREJA MARRASCHINO L,R09,14,1,103,A,T,28.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,6,0,6572908,SE,0,,200.914,0.41895626,32,15,N,4,,A,AL,AG,200.914,0.41895626,32,15,8,42319,6,1,1,0,CX,20.4,18.6,16.3,32.2,48.4,L
1874,32764,"NESTLE RECHEIO CHOCOLATE MOCA 2,540KG(6)",CHOCOLATE MOCA NESTL,R06,97,1,102,A,T,18.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,6,0,6572908,SE,0,,200.914,0.41895626,32,15,N,4,,A,AL,AG,200.914,0.41895626,32,15,8,42319,6,1,1,0,CX,16.14,15.24,18.1,26.5,39.4,L
1875,32204,MILHO PIPOCA JUREIA NACIONAL 400GR,MILHO PIPOCA JUREIA,R10,89,1,101,A,T,99.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,6,0,6572908,SE,0,,200.914,0.41895626,32,15,N,4,,A,AL,AG,200.914,0.41895626,32,15,8,41970,12,2,2,0,FD,4.848,4.8,40.0,26.0,30.0,L
1876,29204,CAFE 3 CORACOES VACUO 500GR TRADICIONAL,CAFE 3 CORACOES TRAD,R06,35,1,101,A,T,643.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,6,0,6572908,SE,0,,200.914,0.41895626,32,15,N,4,,A,AL,AG,200.914,0.41895626,32,15,8,42319,10,2,2,0,CX,5.15,5.0,18.8,19.6,32.6,L
1877,29204,CAFE 3 CORACOES VACUO 500GR TRADICIONAL,CAFE 3 CORACOES TRAD,R06,35,1,101,A,T,643.0,O,P,1,193256,1,GAROPABA,E,1368,2.88682466,76,S,7538.71,6,0,6572908,SE,0,,200.914,0.41895626,32,15,N,4,,A,AL,AG,200.914,0.41895626,32,15,8,62959,10,7,7,0,CX,5.15,5.0,18.8,19.6,32.6,L
